rue_1,rue_2,int_no,borough,acc,pi,acc_rate,ln_acc_rate,all_pedest,fi,fli,fri,fti,cli,cri,cti,ln_pi,ln_fi,ln_fli,ln_fri,ln_fti,ln_cli,ln_cri,ln_cti,tot_crossw,number_of_,avg_crossw,tot_road_w,median,green_stra,half_phase,any_ped_pr,ped_countd,lt_protect,lt_restric,lt_prot_re,parking,north_veh,north_ped,east_veh,east_ped,south_veh,south_ped,west_veh,west_ped,total_lane,of_exclusi,any_exclus,commercial,curb_exten,all_red_an,new_half_r,distdt,ln_distdt,traffic_10000,ped_100
Notre-Dame,Sicard,776,Mercier-Hochelaga-Maisonneuve,0,21.0951442718506,0.0,0.0,True,37298.48828125,26.0451316833496,81.8561325073242,37190.58984375,199.026702880859,89.7021789550781,727694.875,3.04904294013977,10.526707649231,3.25983095169067,4.40496301651001,10.523811340332,5.29343891143799,4.49649477005005,13.4976367950439,49.5,3,16.5,43.7999992370605,False,False,False,True,True,False,True,True,0.0,0.0,0.0,17991.60546875,0.0,74.414665222168,1.506796002388,19232.470703125,19.5883483886719,5,1,True,0,False,False,False,6633.203125,8.79984283447266,3.72984886169434,0.210951447486877
Henri-Bourassa O / Hymus,Sortie voie service A-40 dir.E,4479,Saint-Laurent,0,15.0987482070923,0.0,0.0,False,18250.357421875,1280.251953125,4738.09228515625,12232.013671875,6495.31103515625,7170.1484375,61562.69921875,2.71461200714111,9.81194019317627,7.15481185913086,8.4633903503418,9.41181182861328,8.77883625030518,8.87768173217773,11.027811050415,69.1999969482422,4,17.2999992370605,48.2999992370605,True,False,False,False,False,False,True,True,0.0,1752.12719726562,1.67763900756836,10698.4189453125,5.03291606903076,11.6034917831421,8.38819408416748,5788.20849609375,0.0,4,0,False,0,False,False,False,15298.2607421875,9.63549423217773,1.82503569126129,0.150987476110458
Gouin,1635 Est,1156,Ahuntsic-Cartierville,0,276.771636962891,0.0,0.0,False,3542.3408203125,762.965698242188,0.0,2779.375,91982.65625,0.0,457393.21875,5.62319278717041,8.17254257202148,6.63721323013306,0.0,7.92998123168945,11.4293546676636,0.0,13.033299446106,28.1000003814697,3,9.39999961853027,20.0,False,False,False,False,False,True,False,True,0.0,391.391510009766,86.0236206054688,54.4975509643555,153.346450805664,0.0,26.1811027526855,3096.45166015625,11.2204723358154,1,0,False,1,False,False,False,10093.076171875,9.2196044921875,0.3542340695858,2.76771640777588
Geroges V,Sherbrooke,1753,MontrÚal-Est,0,41.1502952575684,0.0,0.0,True,23704.833984375,2274.49780273438,2160.28686523438,19270.05078125,45887.05078125,18810.357421875,352430.34375,3.71723103523254,10.0734338760376,7.72951507568359,7.67799615859985,9.86630725860596,10.7339382171631,9.8421630859375,12.7726078033447,64.8000030517578,3,21.6000003814697,47.2999992370605,True,False,False,True,True,True,True,True,0.0,0.0,0.0,12939.8505859375,4.57225513458252,2340.10815429688,22.8612766265869,8424.8759765625,13.7167654037476,6,1,True,0,False,False,False,12962.0400390625,9.46977996826172,2.3704833984375,0.411502957344055
Boucherville,Notre-Dame,967,Mercier-Hochelaga-Maisonneuve,0,16.9347763061523,0.0,0.0,False,22703.390625,1577.17883300781,2142.16821289062,18984.04296875,879.035949707031,2697.212890625,17648.337890625,2.82936906814575,10.0302696228027,7.36339282989502,7.66957378387451,9.85135364532471,6.77882623672485,7.89997386932373,9.77839660644531,96.1999969482422,4,24.1000003814697,55.0,True,True,True,True,True,True,True,True,0.0,3080.48974609375,13.1714916229248,8722.3984375,0.0,750.657287597656,3.76328301429749,10149.8447265625,0.0,5,1,True,0,False,False,True,10405.3515625,9.250075340271,2.270339012146,0.169347763061523
40 e Avenue,Henri-Bourassa inter.Nord,1534,Pointe-aux-Trembles-RiviÞres-des-Prairies,0,34.5109481811523,0.0,0.0,False,9627.3935546875,1472.60290527344,237.028549194336,7917.76220703125,0.0,638.162292480469,170853.4375,3.5412769317627,9.17236804962158,7.29478693008423,5.46818113327026,8.97686386108398,0.0,6.45859289169312,12.0485610961914,82.1999969482422,4,20.6000003814697,41.0999984741211,False,False,False,False,False,True,True,True,0.0,499.272888183594,11.5036497116089,7095.72705078125,23.0072994232178,2032.39367675781,0.0,0.0,0.0,3,0,False,0,False,False,False,18641.3671875,9.83313846588135,0.96273934841156,0.345109492540359
Saint-Patrick,7770 Accès garage STM,1768,Lasalle,0,24.894624710083,0.0,0.0,False,11045.453125,655.141357421875,457.832702636719,9932.4794921875,9601.3037109375,2670.56127929688,16484.357421875,3.2146520614624,9.30977439880371,6.48485088348389,6.12650394439697,9.20356464385986,9.16965389251709,7.89004421234131,9.71016693115234,68.1999969482422,3,22.7000007629395,44.5999984741211,True,False,False,False,False,True,True,True,0.0,0.0,0.0,6334.94873046875,0.0,603.419677734375,23.2349834442139,4107.0849609375,1.65964198112488,3,0,False,2,False,False,False,8183.2509765625,9.00984477996826,1.10454535484314,0.248946249485016
Gouin,Henri-d'Arles,1221,Ahuntsic-Cartierville,0,39.6669502258301,0.0,0.0,False,13784.7451171875,128.506744384766,115.080665588379,13541.158203125,2402.57836914062,1641.76184082031,282703.375,3.68051791191101,9.53131771087646,4.85598087310791,4.74563312530518,9.51348876953125,7.78429794311523,7.40352487564087,12.552152633667,47.5999984741211,3,15.8999996185303,40.2000007629395,False,False,False,False,False,True,True,True,1.0,0.0,0.0,7225.1474609375,8.35093688964844,51.7862968444824,18.7896060943604,6507.8115234375,12.5264053344727,4,0,False,0,False,False,False,12750.8046875,9.45335006713867,1.37847447395325,0.396669507026672
Sherbrooke,7846 (face Fonteneau),1648,Mercier-Hochelaga-Maisonneuve,0,1121.52453613281,0.0,0.0,False,1695.22827148438,21.7336978912354,1673.49462890625,0.0,2812.4853515625,269150.40625,0.0,7.0224437713623,7.4355731010437,3.07886409759521,7.42266893386841,0.0,7.94182395935059,12.503026008606,0.0,69.0999984741211,3,23.0,48.7000007629395,True,False,True,True,True,True,True,True,0.0,1202.59790039062,264.9755859375,166.625,160.217788696289,275.293487548828,566.924499511719,50.7119598388672,129.406677246094,6,0,False,0,False,False,True,10736.8232421875,9.28143501281738,0.169522821903229,11.2152452468872
Bridge,Saint-Patrick,261,Sud-Ouest,0,48.0387077331543,0.0,0.0,False,12376.17578125,5458.91845703125,3915.18090820312,3002.07666015625,66585.453125,138456.71875,36369.54296875,3.87200689315796,9.42352867126465,8.60500621795654,8.27261734008789,8.00706005096436,11.1062412261963,11.8383131027222,10.5014867782593,52.0,3,17.2999992370605,39.9000015258789,False,False,False,False,False,True,True,True,0.0,26.2763824462891,0.0,617.494995117188,0.0,5458.91845703125,36.0290298461914,6273.486328125,12.0096769332886,4,1,True,0,False,False,False,1834.10595703125,7.51431226730347,1.23761761188507,0.480387091636658
Henri-Bourassa Est,10 905 (Institut Pinel),814,Pointe-aux-Trembles-RiviÞres-des-Prairies,0,29.5391502380371,0.0,0.0,False,18806.287109375,873.389038085938,537.470153808594,17395.4296875,10664.23828125,5059.51611328125,293626.40625,3.38571691513062,9.84194660186768,6.77238082885742,6.28687286376953,9.7639627456665,9.27465057373047,8.52902603149414,12.5900630950928,94.5999984741211,4,23.7000007629395,65.9000015258789,True,False,True,True,True,False,False,False,0.0,418.606567382812,12.6596355438232,9798.4951171875,12.6596355438232,56.8478088378906,0.0,8532.3388671875,4.21987915039062,8,2,True,0,False,False,True,17199.865234375,9.75265693664551,1.88062870502472,0.295391499996185
Notre-Dame,Saint-Antoine,722,Ville-Marie,0,135.028091430664,0.0,0.0,False,5168.56640625,3210.02856445312,168.083450317383,1790.45422363281,272909.1875,0.0,152220.265625,4.90548276901245,8.5503511428833,8.07403469085693,5.12446117401123,7.49022483825684,12.5168943405151,0.0,11.9330835342407,68.3000030517578,3,22.7999992370605,52.2000007629395,True,False,False,False,False,True,True,True,0.0,3378.11206054688,50.0104026794434,0.0,85.0176849365234,0.0,0.0,1790.45422363281,0.0,2,1,True,0,False,False,False,2345.86108398438,7.7604079246521,0.516856670379639,1.35028088092804
Cavendish (int.Sud),Sortie A-40 dir. Est,1682,Saint-Laurent,0,11.4736337661743,0.0,0.0,False,32138.4140625,6040.810546875,7580.2490234375,18517.35546875,0.0,29377.50390625,30351.623046875,2.4400520324707,10.3778066635132,8.7062931060791,8.93330097198486,9.82646369934082,0.0,10.2879848480225,10.3206052780151,64.1999969482422,3,21.3999996185303,61.5,True,False,False,False,False,True,True,True,0.0,11558.25,0.0,0.0,0.0,11075.138671875,1.63909101486206,9505.0263671875,9.83454322814941,6,1,True,0,False,False,False,9717.7587890625,9.1817102432251,3.21384143829346,0.114736340939999
Notre-Dame,Saint-Clément,775,Mercier-Hochelaga-Maisonneuve,0,22.6019401550293,0.0,0.0,False,38619.3515625,1274.35107421875,1899.43432617188,35445.56640625,17281.685546875,33.6383171081543,480599.03125,3.11803603172302,10.5615091323853,7.15019178390503,7.54931116104126,10.4757528305054,9.75740337371826,3.51566600799561,13.0827894210815,55.0999984741211,3,18.3999996185303,47.9000015258789,True,True,True,True,True,False,True,True,0.0,3188.66845703125,9.04077625274658,14869.91015625,13.561164855957,0.0,0.0,20560.771484375,0.0,5,0,False,0,False,False,True,6874.26513671875,8.83553981781006,3.86193513870239,0.226019397377968
Beauclerk,Notre-Dame,1540,Mercier-Hochelaga-Maisonneuve,0,147.358032226562,0.0,0.0,True,21012.982421875,195.31965637207,328.061187744141,20489.6015625,7081.166015625,34186.47265625,652372.25,4.99286508560181,9.95289611816406,5.27463817596436,5.79320001602173,9.92767333984375,8.86519432067871,10.4395847320557,13.3883714675903,63.7000007629395,4,15.8999996185303,44.7000007629395,True,False,True,True,True,False,False,False,0.0,168.771362304688,115.542098999023,9995.4365234375,5.02356910705566,9.48153686523438,0.0,10839.29296875,26.7923717498779,6,2,True,0,False,True,False,9683.2509765625,9.1781530380249,2.10129833221436,1.4735803604126
Saint-Jacques,Saint-Rémi,256,C¶te-des-Neiges-Notre-Dame-de-Graces,0,35.3579750061035,0.0,0.0,True,30344.373046875,11297.8271484375,9117.3623046875,9929.1826171875,215797.515625,147495.984375,70215.15625,3.56552410125732,10.3203659057617,9.33236598968506,9.11793613433838,9.20323276519775,12.2820959091187,11.9015560150146,11.1593189239502,62.5,2,31.2999992370605,82.6999969482422,True,False,False,True,False,True,True,True,0.0,0.0,0.0,12224.134765625,0.0,8794.7158203125,28.2863788604736,9325.521484375,7.07159519195557,7,1,True,1,True,False,False,3734.39404296875,8.22534084320068,3.03443741798401,0.353579759597778
Meese,Notre-Dame,980,Mercier-Hochelaga-Maisonneuve,0,48.8798980712891,0.0,0.0,False,20803.625,316.420989990234,94.9263000488281,20392.27734375,2806.90625,1328.98413085938,186600.0625,3.88936591148376,9.9428825378418,5.75707387924194,4.55310106277466,9.92291164398193,7.93983793258667,7.19217014312744,12.1367225646973,63.7999992370605,4,16.0,43.0999984741211,False,False,True,True,False,False,True,True,1.0,61.1747245788574,27.1554985046387,9629.7451171875,3.62073302268982,320.639953613281,12.6725664138794,10792.0654296875,5.4310998916626,6,0,False,0,False,False,True,12592.1171875,9.44082641601562,2.08036255836487,0.488798975944519
Gouin,Sortie A-13 (int.Est) Pitfield,1719,Pierrefonds-Roxboro,0,21.7033596038818,0.0,0.0,False,17688.1171875,6910.38330078125,2239.90405273438,8537.8291015625,11536.810546875,33600.80078125,142538.125,3.07746696472168,9.78064823150635,8.84078025817871,7.71418809890747,9.05226230621338,9.35329818725586,10.4223051071167,11.8673648834229,80.5,4,20.1000003814697,50.5,True,False,False,False,True,True,True,True,0.0,1.92597103118896,0.0,5281.01220703125,15.0254020690918,9146.435546875,5.00846719741821,3258.74267578125,1.66948902606964,4,1,True,0,False,False,False,14786.8212890625,9.60149192810059,1.76881170272827,0.217033594846725
Haig,Notre-Dame,974,Mercier-Hochelaga-Maisonneuve,0,33.4904632568359,0.0,0.0,False,21215.88671875,1363.44506835938,1388.09704589844,18464.345703125,20722.73046875,19757.40625,247516.90625,3.51126098632812,9.96250629425049,7.21777009963989,7.23568916320801,9.8235969543457,9.93898582458496,9.89128398895264,12.4192342758179,86.1999969482422,4,21.6000003814697,48.0999984741211,True,False,True,True,True,False,False,False,0.0,1003.14660644531,20.0942783355713,9549.8037109375,10.0471391677856,56.8892211914062,0.0,10606.0478515625,3.34904599189758,6,2,True,0,False,False,True,9456.7724609375,9.15448665618896,2.12158870697021,0.33490464091301
Hector-Barsalou,Notre-Dame,1646,Mercier-Hochelaga-Maisonneuve,0,48.9226837158203,0.0,0.0,False,20764.857421875,97.8250198364258,161.710739135742,20505.322265625,2212.6162109375,2253.9384765625,231502.015625,3.89024090766907,9.94101715087891,4.58317995071411,5.08580923080444,9.92844009399414,7.70193099975586,7.72043418884277,12.3523435592651,68.6999969482422,4,17.2000007629395,45.4000015258789,True,False,True,True,True,True,True,True,0.0,165.703598022461,37.6328353881836,10483.248046875,5.64492511749268,0.0,0.0,10115.9052734375,5.64492511749268,5,1,True,0,False,False,True,10189.234375,9.22908687591553,2.0764856338501,0.489226847887039
Gouin,Saint-Michel,8604,MontrÚal-Nord,0,623.450561523438,0.0,0.0,True,5274.07421875,2144.3623046875,2234.96923828125,894.742736816406,504219.53125,471171.53125,297143.59375,6.43526887893677,8.57055759429932,7.67059707641602,7.71198320388794,6.79653596878052,13.1307668685913,13.0629768371582,12.6019706726074,56.7999992370605,3,18.8999996185303,42.0,True,False,False,True,True,True,True,True,0.0,0.0,0.0,2078.29467773438,199.66716003418,2718.20581054688,291.35107421875,477.573638916016,132.432312011719,3,1,True,0,False,False,False,11156.8642578125,9.31980991363525,0.52740740776062,6.23450565338135
16 e Avenue,Saint-Zotique,824,Rosemont-La-Petite-Patrie,0,276.813720703125,0.0,0.0,True,15596.392578125,723.326293945312,987.31396484375,13885.7529296875,34764.41015625,57758.80859375,1990574.25,5.62334489822388,9.65479469299316,6.58385992050171,6.89498805999756,9.53861904144287,10.4563493728638,10.9640312194824,14.5039339065552,60.2000007629395,4,15.1000003814697,49.5999984741211,False,False,True,True,True,False,False,False,1.0,1267.14099121094,88.5803909301758,7840.4345703125,62.744441986084,0.0,44.2901954650879,6488.8173828125,81.1986923217773,2,0,False,0,False,True,False,6530.43017578125,8.78422832489014,1.55963921546936,2.76813721656799
Notre-Dame,Saint-Georges (pl),1497,Pointe-aux-Trembles-RiviÞres-des-Prairies,0,90.0409088134766,0.0,0.0,False,18245.21484375,79.4542922973633,114.999641418457,18050.76171875,3364.2451171875,2377.89111328125,317994.84375,4.50026416778564,9.81165790557861,4.37518215179443,4.74492883682251,9.80094337463379,8.12095928192139,7.7739691734314,12.6697902679443,47.0,3,15.6999998092651,38.2999992370605,False,False,True,True,True,True,True,True,1.0,75.2724914550781,46.9778633117676,8915.6083984375,11.7444658279419,0.0,25.4463443756104,9254.3349609375,5.87223291397095,4,0,False,0,False,False,True,17999.775390625,9.79811477661133,1.82452154159546,0.90040910243988
Henri-Bourassa,Bois Franc (train de banlieu),1665,Saint-Laurent,0,32.490478515625,0.0,0.0,True,39203.23046875,1487.33288574219,966.379089355469,36749.51953125,22916.22265625,8859.4287109375,238801.890625,3.48094701766968,10.5765142440796,7.3047399520874,6.87355613708496,10.5118799209595,10.0396003723145,9.08923816680908,12.3833904266357,59.5,3,19.7999992370605,57.7000007629395,False,False,False,True,True,True,True,True,0.0,1433.10729980469,25.9923820495605,16196.048828125,6.49809598922729,0.0,0.0,21574.07421875,0.0,6,1,True,1,False,False,False,11273.3896484375,9.3302001953125,3.92032313346863,0.324904799461365
Notre-Dame,6769 Est (Ordonnance),982,Mercier-Hochelaga-Maisonneuve,0,45.1751136779785,0.0,0.0,False,25334.392578125,455.059326171875,508.839050292969,24370.494140625,5636.45361328125,6873.63232421875,176213.921875,3.81054592132568,10.1399183273315,6.12042808532715,6.23213195800781,10.1011276245117,8.6370096206665,8.83544826507568,12.0794544219971,63.2999992370605,4,15.8000001907349,47.2999992370605,True,False,True,True,True,False,False,False,0.0,244.077270507812,25.2980632781982,12098.373046875,1.80700504779816,188.229080200195,12.6490316390991,12803.71484375,5.42101383209229,6,3,True,0,False,False,True,9258.0078125,9.13324451446533,2.53343915939331,0.45175114274025
LaSalle,Stephens,15920,Verdun,0,106.260101318359,0.0,0.0,False,9339.443359375,598.49658203125,137.557693481445,8603.388671875,15705.1865234375,4034.1875,468247.21875,4.66589021682739,9.14200210571289,6.39442110061646,4.92404317855835,9.05991077423096,9.66174602508545,8.3025598526001,13.056752204895,52.0,3,17.2999992370605,49.9000015258789,False,True,False,True,False,False,True,True,0.0,721.574523925781,51.8341941833496,4886.91796875,25.9170970916748,2.41329288482666,0.0,3728.53735351562,28.5088062286377,2,0,False,0,False,False,False,6477.451171875,8.77608203887939,0.933944344520569,1.06260097026825
Gouin,Hôpital de la Merci,1271,Ahuntsic-Cartierville,0,182.767456054688,0.0,0.0,True,15412.90625,391.517547607422,183.36897277832,14838.01953125,25380.341796875,8743.5556640625,1660351.25,5.20821523666382,9.64295959472656,5.97002983093262,5.21150016784668,9.60494804382324,10.1417303085327,9.07607173919678,14.3225402832031,29.0,3,9.69999980926514,22.8999996185303,False,False,False,True,True,True,True,True,0.0,203.192657470703,63.4091186523438,6878.814453125,70.8690185546875,0.0,7.45989608764648,8330.8984375,41.0294303894043,2,0,False,2,False,False,False,10335.619140625,9.24335098266602,1.54129064083099,1.82767450809479
Clarence-Gagnon,Notre-Dame,3757,Mercier-Hochelaga-Maisonneuve,0,47.0695304870605,0.0,0.0,False,26108.951171875,253.136795043945,333.296783447266,25522.517578125,5247.19580078125,7763.8642578125,323435.78125,3.85162591934204,10.170033454895,5.5339298248291,5.80903291702271,10.1473159790039,8.56544876098633,8.95723533630371,12.6867561340332,54.4000015258789,3,18.1000003814697,47.0,True,False,True,True,True,True,True,True,0.0,251.027328491211,34.3969650268555,12144.2373046875,9.051833152771,0.0,0.0,13713.685546875,3.62073302268982,5,1,True,1,False,False,True,8569.5126953125,9.0559663772583,2.61089515686035,0.470695316791534
57 e Avenue,Henri-Bourassa Est,129,MontrÚal-Est,0,15.2729387283325,0.0,0.0,False,28718.416015625,636.749938964844,308.425750732422,27773.240234375,1367.58410644531,1025.68811035156,423799.125,2.72608304023743,10.2652940750122,6.45637702941895,5.73148107528687,10.2318277359009,7.22080087661743,6.93311882019043,12.9570150375366,72.8000030517578,3,24.2999992370605,61.0,True,False,True,True,True,True,True,True,0.0,338.273406982422,0.0,13471.240234375,7.63646984100342,0.0,0.0,14908.90234375,7.63646984100342,7,1,True,5,False,False,True,15679.8701171875,9.66013336181641,2.87184166908264,0.152729392051697
Pullman,Saint-Rémi,1418,Sud-Ouest,0,82.7791442871094,0.0,0.0,False,19151.69921875,2826.76171875,3818.970703125,12505.9658203125,25999.658203125,207141.703125,345077.75,4.41617584228516,9.86014747619629,7.94688701629639,8.24773597717285,9.43396091461182,10.1658391952515,12.2411575317383,12.7515249252319,21.5,1,21.5,73.1999969482422,True,False,False,False,False,True,True,True,0.0,9942.759765625,9.19768333435059,0.0,0.0,6283.98974609375,18.3953666687012,2924.94897460938,55.1861000061035,4,0,False,0,True,False,False,3754.13696289062,8.23061370849609,1.91516995429993,0.827791452407837
Chemin-des-Moulins,Pierre-Dupuy int. Ouest,954,Sud-Ouest,0,150.242172241211,0.0,0.0,False,16526.298828125,13512.3359375,611.297668457031,2402.66552734375,0.0,0.0,359384.4375,5.01224899291992,9.71270847320557,9.5113582611084,6.41558408737183,7.78433418273926,0.0,0.0,12.7921476364136,41.7999992370605,3,13.8999996185303,14.8000001907349,True,False,True,True,True,True,False,True,0.0,14012.005859375,150.242172241211,2514.2939453125,0.0,0.0,0.0,0.0,0.0,3,2,True,0,False,False,True,2552.9619140625,7.84500932693481,1.65262985229492,1.50242173671722
Wellington,Woodland,9873,Verdun,1,98.4849700927734,0.01015383361601262,0.21786948293226882,False,4527.33740234375,822.932861328125,755.360656738281,2949.04370117188,27157.275390625,8556.23046875,140177.078125,4.58990383148193,8.41788864135742,6.71287488937378,6.62719488143921,7.98923587799072,10.209400177002,9.05441474914551,11.8506622314453,52.9000015258789,4,13.1999998092651,50.0,False,False,False,False,False,False,False,False,0.0,970.143676757812,5.1834192276001,1312.83129882812,46.6507759094238,1252.49890136719,10.3668394088745,991.863342285156,36.283935546875,2,0,False,0,False,False,False,5514.537109375,8.61514282226562,0.452733755111694,0.984849691390991
Métropolitain,Sortie Langelier,1653,St-LÚonard,0,28.6358013153076,0.0,0.0,False,26626.958984375,0.0,1412.75793457031,25214.201171875,0.0,31829.326171875,0.0,3.35465788841248,10.189679145813,0.0,7.25329923629761,10.1351633071899,0.0,10.368143081665,0.0,61.5,3,20.5,34.5999984741211,True,False,False,False,False,False,True,True,0.0,301.23583984375,28.6358013153076,26325.72265625,0.0,0.0,0.0,0.0,0.0,5,0,False,0,False,False,False,10387.69140625,9.24837684631348,2.66269588470459,0.286357998847961
Côte-Sainte-Catherine,McNider,8205,Outremont,0,218.001907348633,0.0,0.0,True,17385.892578125,63.5476608276367,35.5119285583496,17286.83203125,1719.048828125,734.61083984375,825232.6875,5.38450384140015,9.76341438293457,4.15179014205933,3.56986904144287,9.75769996643066,7.44952583312988,6.59934091567993,13.623420715332,46.9000015258789,3,15.6000003814697,42.5,False,False,False,True,False,False,True,True,1.0,99.0595855712891,170.264266967773,9143.38671875,27.0513324737549,0.0,0.0,8143.44580078125,20.6863136291504,4,0,False,0,False,False,False,2306.39208984375,7.74343967437744,1.7385892868042,2.18001914024353
40 e Avenue,Henri-Bourassa inter.Sud,1533,Pointe-aux-Trembles-RiviÞres-des-Prairies,0,65.1873474121094,0.0,0.0,False,12320.44140625,453.884460449219,1351.56701660156,10514.990234375,0.0,9630.44921875,504999.0625,4.17726516723633,9.4190149307251,6.11784315109253,7.20902013778687,9.26055717468262,0.0,9.17268466949463,13.1323118209839,77.5999984741211,4,19.3999996185303,42.2999992370605,False,False,False,False,False,True,True,True,0.0,423.62548828125,0.0,0.0,0.0,1689.45874023438,7.66909980773926,10207.357421875,57.5182495117188,3,0,False,0,False,False,False,18637.689453125,9.83294105529785,1.23204410076141,0.651873469352722
Crémazie,Michel-Jurdant,195,Villeray-Saint-Michel-Parc-Extension,0,299.715301513672,0.0,0.0,False,11464.0625,1929.392578125,270.523284912109,9264.146484375,112159.28125,20813.478515625,1595673.125,5.70283317565918,9.34697246551514,7.56496095657349,5.60035800933838,9.13390731811523,11.6276750564575,9.94335556030273,14.2828063964844,40.5999984741211,3,13.5,48.0999984741211,False,False,True,True,False,True,True,True,0.0,530.838195800781,70.9851989746094,10933.224609375,86.7596893310547,0.0,55.2107124328613,0.0,86.7596893310547,3,0,False,0,True,False,True,7104.7451171875,8.86851787567139,1.14640629291534,2.99715304374695
Marcel-Laurin,1757 Accès Maxi,1662,Saint-Laurent,0,177.875915527344,0.0,0.0,True,41115.8515625,1279.92102050781,1651.9267578125,38184.00390625,43411.1640625,158094.46875,696616.875,5.18108606338501,10.6241493225098,7.15455389022827,7.40969800949097,10.5501718521118,10.6784715652466,11.9709482192993,13.4539909362793,25.2000007629395,1,25.2000007629395,49.0999984741211,True,True,True,True,True,True,True,True,0.0,20268.79296875,3.04061388969421,1162.05773925781,104.901184082031,19685.0,15.2030696868896,0.0,54.7310523986816,7,1,True,1,True,True,False,9987.1826171875,9.20905780792236,4.11158514022827,1.77875912189484
Brennan/Commune,Prince,1551,Ville-Marie,0,2597.71069335938,0.0,0.0,True,5632.72607421875,1502.56372070312,2046.20483398438,2083.95776367188,261322.671875,809043.4375,1842719.375,7.86238622665405,8.63634872436523,7.31492805480957,7.62374210357666,7.64202404022217,12.4735107421875,13.6036081314087,14.4267530441284,31.2999992370605,3,10.3999996185303,41.5999984741211,False,False,True,True,True,False,True,True,0.0,2284.0478515625,1234.67651367188,2083.95776367188,140.581985473633,1264.720703125,478.793731689453,0.0,743.658325195312,3,0,False,1,True,True,False,1547.49597167969,7.34439325332642,0.563272595405579,25.9771060943604
Côte-Saint-Luc,5100,89,C¶te-des-Neiges-Notre-Dame-de-Graces,1,68.6554489135742,0.014565486291682889,0.23645690133388786,True,15722.28515625,0.0,0.0,15722.28515625,0.0,0.0,1079420.5,4.22910118103027,9.66283416748047,0.0,0.0,9.66283416748047,0.0,0.0,13.8919353485107,17.7000007629395,1,17.7000007629395,35.7000007629395,False,False,False,True,False,False,True,True,0.0,0.0,0.0,7651.6005859375,15.0707082748413,0.0,0.0,8070.6845703125,53.5847396850586,4,0,False,3,True,False,False,4430.31787109375,8.39622688293457,1.57222855091095,0.686554491519928
Christophe-Colomb,Gouin,1268,Ahuntsic-Cartierville,0,1063.40942382812,0.0,0.0,False,3431.54028320312,0.0,1147.29211425781,2284.24829101562,0.0,326207.9375,1542280.125,6.96923494338989,8.14076519012451,0.0,7.04515981674194,7.73379182815552,0.0,12.6952896118164,14.2487716674805,28.0,3,9.30000019073486,21.7000007629395,False,False,False,False,False,False,True,True,0.0,0.0,223.653579711914,0.0,430.427642822266,516.798217773438,164.575271606445,2914.7421875,244.752960205078,1,0,False,0,False,False,False,10036.7919921875,9.21401309967041,0.343154042959213,10.6340942382812
Sherbrooke,15400 Est (C.I.P.),1322,Pointe-aux-Trembles-RiviÞres-des-Prairies,0,145.092926025391,0.0,0.0,False,18450.82421875,119.390609741211,119.390609741211,18212.04296875,6837.9208984375,7369.75927734375,139075.71875,4.97737407684326,9.82286357879639,4.7824010848999,4.7824010848999,9.80983829498291,8.83023929595947,8.9051399230957,11.8427743911743,54.2000007629395,3,18.1000003814697,24.6000003814697,False,False,True,True,True,True,True,True,0.0,0.0,0.0,7496.7353515625,7.63646984100342,139.289047241211,137.456451416016,10814.7998046875,0.0,4,0,False,0,False,False,True,21463.078125,9.97408962249756,1.84508240222931,1.45092928409576
Filion,Henri-Bourassa,8458,Saint-Laurent,0,130.657318115234,0.0,0.0,True,27224.326171875,144.406494140625,172.176971435547,26907.7421875,4345.3564453125,8658.654296875,2456749.5,4.87257814407349,10.2118663787842,4.97263193130493,5.14852285385132,10.2001686096191,8.37686252593994,9.06631469726562,14.7143497467041,53.9000015258789,3,18.0,50.7999992370605,False,False,False,True,True,True,False,True,0.5,0.0,0.0,12328.2412109375,66.1157455444336,164.771514892578,39.3546104431152,14731.3134765625,25.1869525909424,5,0,False,0,False,False,False,10084.6640625,9.21877098083496,2.7224326133728,1.30657315254211
Drake,Église,201,Sud-Ouest,0,237.086853027344,0.0,0.0,True,15214.78515625,69.8750152587891,8562.68359375,6582.22607421875,8414.703125,978149.1875,783566.6875,5.4684271812439,9.63002300262451,4.24670791625977,9.05516910552979,8.79212760925293,9.03773593902588,13.7934169769287,13.5716114044189,56.5,4,14.1000003814697,39.5,True,False,False,True,False,False,True,True,0.0,6214.88330078125,97.8453674316406,6512.35107421875,0.0,2487.55053710938,18.8164176940918,0.0,120.425071716309,2,0,False,1,False,False,False,4357.01123046875,8.37954139709473,1.52147853374481,2.37086844444275
Henri-Bourassa,5700 Tyco,1666,Saint-Laurent,0,52.7378616333008,0.0,0.0,False,33069.875,500.438598632812,215.802520751953,32353.634765625,4995.2900390625,5188.71044921875,1413759.625,3.96533393859863,10.4063777923584,6.21548509597778,5.37436389923096,10.384482383728,8.51625061035156,8.55424022674561,14.1617631912231,57.2000007629395,3,19.1000003814697,51.0,False,False,True,True,True,True,True,True,0.0,0.0,0.0,15660.56640625,25.6155338287354,247.428756713867,9.04077625274658,17161.880859375,18.0815525054932,6,0,False,1,False,False,True,11474.31640625,9.34786605834961,3.30698752403259,0.527378618717194
